feature_name,internal_standard,raw_data_filename,time_stamp,batch,sample_type,precursor_mz,product_mz,collision_energy,polarity,rt_apex,area,height,FWHM,rt_int_start,rt_int_end
11-deoxycorticosterone,11-deoxycorticosterone,Blank1_P1.mzML,2026-02-12T18:10:25Z,1,BLK,331.300,97.100,24.0,+,4.386,696.4,181.0,0.363,4.377,4.741
11-deoxycorticosterone,11-deoxycorticosterone,PBlank1_P1.mzML,2026-02-12T18:22:35Z,1,PBLK,331.300,97.100,24.0,+,4.749,681.4,242.6,0.363,4.397,4.761
11-deoxycorticosterone,11-deoxycorticosterone,Cal 0_P1.mzML,2026-02-12T18:37:45Z,1,CAL,331.300,97.100,24.0,+,4.432,2002.6,378.6,0.303,4.350,4.679
11-deoxycorticosterone,11-deoxycorticosterone,Cal A_P1.mzML,2026-02-12T18:51:16Z,1,CAL,331.300,97.100,24.0,+,4.608,18044.2,2944.1,0.106,4.456,4.772
11-deoxycorticosterone,11-deoxycorticosterone,Cal B_P1.mzML,2026-02-12T19:04:37Z,1,CAL,331.300,97.100,24.0,+,4.597,58215.4,8598.6,0.105,4.362,4.761
11-deoxycorticosterone,11-deoxycorticosterone,Cal C_P1.mzML,2026-02-12T19:17:58Z,1,CAL,331.300,97.100,24.0,+,4.608,152369.3,22559.8,0.109,4.374,4.761
11-deoxycorticosterone,11-deoxycorticosterone,Cal D_P1.mzML,2026-02-12T19:31:19Z,1,CAL,331.300,97.100,24.0,+,4.597,367190.5,51565.2,0.110,4.362,4.761
11-deoxycorticosterone,11-deoxycorticosterone,Cal E_P1.mzML,2026-02-12T19:44:43Z,1,CAL,331.300,97.100,24.0,+,4.608,898531.4,126879.3,0.109,4.362,4.772
11-deoxycorticosterone,11-deoxycorticosterone,Cal F_P1.mzML,2026-02-12T19:58:04Z,1,CAL,331.300,97.100,24.0,+,4.620,2552666.0,371010.1,0.107,4.409,4.772
11-deoxycorticosterone,11-deoxycorticosterone,Blank2_P1.mzML,2026-02-12T20:11:24Z,1,BLK,331.300,97.100,24.0,+,4.538,1155.3,256.6,0.363,4.377,4.741
11-deoxycorticosterone,11-deoxycorticosterone,QC_Low1_P1.mzML,2026-02-12T20:23:34Z,1,QC,331.300,97.100,24.0,+,4.597,91385.9,13893.5,0.101,4.386,4.761
11-deoxycorticosterone,11-deoxycorticosterone,QC_High1_P1.mzML,2026-02-12T20:36:55Z,1,QC,331.300,97.100,24.0,+,4.620,1912929.9,264809.6,0.114,4.362,4.772
11-deoxycorticosterone,11-deoxycorticosterone,Blank3_P1.mzML,2026-02-12T20:50:16Z,1,BLK,331.300,97.100,24.0,+,4.526,619.9,198.7,0.363,4.377,4.741
11-deoxycorticosterone,11-deoxycorticosterone,SKML2025_6B_P1.mzML,2026-02-12T21:15:47Z,1,SPL,331.300,97.100,24.0,+,4.597,2275206.0,345250.4,0.101,4.386,4.761
11-deoxycorticosterone,11-deoxycorticosterone,SKML2026_1A_P1.mzML,2026-02-12T21:29:07Z,1,SPL,331.300,97.100,24.0,+,4.608,8379.0,1578.2,0.100,4.479,4.761
11-deoxycorticosterone,11-deoxycorticosterone,SKML2026_1Bb_P1.mzML,2026-02-12T21:55:52Z,1,SPL,331.300,97.100,24.0,+,4.608,8739.7,1542.6,0.110,4.491,4.772
11-deoxycorticosterone,11-deoxycorticosterone,SKML2026_2A_P1.mzML,2026-02-12T22:09:13Z,1,SPL,331.300,97.100,24.0,+,4.608,2668839.8,434010.6,0.093,4.397,4.772
11-deoxycorticosterone,11-deoxycorticosterone,SKML2026_2Ab_P1.mzML,2026-02-12T22:22:34Z,1,SPL,331.300,97.100,24.0,+,4.597,2568757.0,396122.5,0.098,4.397,4.761
11-deoxycorticosterone,11-deoxycorticosterone,SKML2026_2B_P1.mzML,2026-02-12T22:35:55Z,1,SPL,331.300,97.100,24.0,+,4.608,11280.5,1991.7,0.115,4.479,4.714
11-deoxycorticosterone,11-deoxycorticosterone,SKML2026_2Bb_P1.mzML,2026-02-12T22:49:15Z,1,SPL,331.300,97.100,24.0,+,4.608,13242.3,2078.5,0.111,4.468,4.772
11-deoxycorticosterone 13C3,11-deoxycorticosterone 13C3,Blank1_P1.mzML,2026-02-12T18:10:25Z,1,BLK,334.200,100.100,24.0,+,4.385,674.2,101.3,0.528,4.368,4.896
11-deoxycorticosterone 13C3,11-deoxycorticosterone 13C3,PBlank1_P1.mzML,2026-02-12T18:22:35Z,1,PBLK,334.200,100.100,24.0,+,4.596,123962.3,18340.8,0.099,4.363,4.891
11-deoxycorticosterone 13C3,11-deoxycorticosterone 13C3,Cal 0_P1.mzML,2026-02-12T18:37:45Z,1,CAL,334.200,100.100,24.0,+,4.608,107829.7,16076.5,0.103,4.373,4.901
11-deoxycorticosterone 13C3,11-deoxycorticosterone 13C3,Cal A_P1.mzML,2026-02-12T18:51:16Z,1,CAL,334.200,100.100,24.0,+,4.608,101423.0,14636.5,0.104,4.420,4.901
11-deoxycorticosterone 13C3,11-deoxycorticosterone 13C3,Cal B_P1.mzML,2026-02-12T19:04:37Z,1,CAL,334.200,100.100,24.0,+,4.608,97995.1,14242.6,0.101,4.361,4.889
11-deoxycorticosterone 13C3,11-deoxycorticosterone 13C3,Cal C_P1.mzML,2026-02-12T19:17:58Z,1,CAL,334.200,100.100,24.0,+,4.596,111136.1,16123.2,0.107,4.361,4.819
11-deoxycorticosterone 13C3,11-deoxycorticosterone 13C3,Cal D_P1.mzML,2026-02-12T19:31:19Z,1,CAL,334.200,100.100,24.0,+,4.608,103368.1,14332.8,0.107,4.432,4.901
11-deoxycorticosterone 13C3,11-deoxycorticosterone 13C3,Cal E_P1.mzML,2026-02-12T19:44:43Z,1,CAL,334.200,100.100,24.0,+,4.608,107406.6,15589.0,0.104,4.373,4.889
11-deoxycorticosterone 13C3,11-deoxycorticosterone 13C3,Cal F_P1.mzML,2026-02-12T19:58:04Z,1,CAL,334.200,100.100,24.0,+,4.608,100173.2,13413.7,0.115,4.373,4.901
11-deoxycorticosterone 13C3,11-deoxycorticosterone 13C3,Blank2_P1.mzML,2026-02-12T20:11:24Z,1,BLK,334.200,100.100,24.0,+,4.866,517.8,116.1,0.528,4.403,4.931
11-deoxycorticosterone 13C3,11-deoxycorticosterone 13C3,QC_Low1_P1.mzML,2026-02-12T20:23:34Z,1,QC,334.200,100.100,24.0,+,4.608,90161.2,12128.6,0.112,4.361,4.901
11-deoxycorticosterone 13C3,11-deoxycorticosterone 13C3,QC_High1_P1.mzML,2026-02-12T20:36:55Z,1,QC,334.200,100.100,24.0,+,4.608,119901.4,17556.4,0.099,4.373,4.901
11-deoxycorticosterone 13C3,11-deoxycorticosterone 13C3,Blank3_P1.mzML,2026-02-12T20:50:16Z,1,BLK,334.200,100.100,24.0,+,4.619,744.9,105.9,0.528,4.403,4.931
11-deoxycorticosterone 13C3,11-deoxycorticosterone 13C3,SKML2025_6B_P1.mzML,2026-02-12T21:15:47Z,1,SPL,334.200,100.100,24.0,+,4.608,88032.4,13970.7,0.096,4.361,4.901
11-deoxycorticosterone 13C3,11-deoxycorticosterone 13C3,SKML2026_1A_P1.mzML,2026-02-12T21:29:07Z,1,SPL,334.200,100.100,24.0,+,4.608,75182.8,11769.0,0.097,4.373,4.901
11-deoxycorticosterone 13C3,11-deoxycorticosterone 13C3,SKML2026_1Bb_P1.mzML,2026-02-12T21:55:52Z,1,SPL,334.200,100.100,24.0,+,4.608,69940.2,10550.2,0.101,4.420,4.901
11-deoxycorticosterone 13C3,11-deoxycorticosterone 13C3,SKML2026_2A_P1.mzML,2026-02-12T22:09:13Z,1,SPL,334.200,100.100,24.0,+,4.608,77229.6,11643.4,0.102,4.373,4.901
11-deoxycorticosterone 13C3,11-deoxycorticosterone 13C3,SKML2026_2Ab_P1.mzML,2026-02-12T22:22:34Z,1,SPL,334.200,100.100,24.0,+,4.608,79141.0,12259.7,0.095,4.432,4.901
11-deoxycorticosterone 13C3,11-deoxycorticosterone 13C3,SKML2026_2B_P1.mzML,2026-02-12T22:35:55Z,1,SPL,334.200,100.100,24.0,+,4.608,75981.4,12230.9,0.094,4.361,4.901
11-deoxycorticosterone 13C3,11-deoxycorticosterone 13C3,SKML2026_2Bb_P1.mzML,2026-02-12T22:49:15Z,1,SPL,334.200,100.100,24.0,+,4.596,84542.7,13247.4,0.097,4.373,4.901
11-deoxycorticosterone 13C3 [QUAL],11-deoxycorticosterone 13C3 [QUAL],Blank1_P1.mzML,2026-02-12T18:10:25Z,1,BLK,334.200,112.100,36.0,+,4.479,396.5,82.8,0.516,4.348,4.869
11-deoxycorticosterone 13C3 [QUAL],11-deoxycorticosterone 13C3 [QUAL],PBlank1_P1.mzML,2026-02-12T18:22:35Z,1,PBLK,334.200,112.100,36.0,+,4.596,119425.0,17554.2,0.101,4.368,4.889
11-deoxycorticosterone 13C3 [QUAL],11-deoxycorticosterone 13C3 [QUAL],Cal 0_P1.mzML,2026-02-12T18:37:45Z,1,CAL,334.200,112.100,36.0,+,4.608,98645.4,14782.7,0.099,4.397,4.842
11-deoxycorticosterone 13C3 [QUAL],11-deoxycorticosterone 13C3 [QUAL],Cal A_P1.mzML,2026-02-12T18:51:16Z,1,CAL,334.200,112.100,36.0,+,4.608,108265.2,15610.3,0.106,4.361,4.901
11-deoxycorticosterone 13C3 [QUAL],11-deoxycorticosterone 13C3 [QUAL],Cal B_P1.mzML,2026-02-12T19:04:37Z,1,CAL,334.200,112.100,36.0,+,4.596,94379.2,13373.6,0.106,4.350,4.854
11-deoxycorticosterone 13C3 [QUAL],11-deoxycorticosterone 13C3 [QUAL],Cal C_P1.mzML,2026-02-12T19:17:58Z,1,CAL,334.200,112.100,36.0,+,4.596,97106.2,13416.0,0.108,4.420,4.889
11-deoxycorticosterone 13C3 [QUAL],11-deoxycorticosterone 13C3 [QUAL],Cal D_P1.mzML,2026-02-12T19:31:19Z,1,CAL,334.200,112.100,36.0,+,4.608,110294.6,16743.5,0.102,4.432,4.877
11-deoxycorticosterone 13C3 [QUAL],11-deoxycorticosterone 13C3 [QUAL],Cal E_P1.mzML,2026-02-12T19:44:43Z,1,CAL,334.200,112.100,36.0,+,4.608,98974.4,14338.3,0.100,4.361,4.901
11-deoxycorticosterone 13C3 [QUAL],11-deoxycorticosterone 13C3 [QUAL],Cal F_P1.mzML,2026-02-12T19:58:04Z,1,CAL,334.200,112.100,36.0,+,4.608,100169.7,14120.3,0.109,4.397,4.901
11-deoxycorticosterone 13C3 [QUAL],11-deoxycorticosterone 13C3 [QUAL],Blank2_P1.mzML,2026-02-12T20:11:24Z,1,BLK,334.200,112.100,36.0,+,4.807,368.8,89.9,0.516,4.408,4.929
11-deoxycorticosterone 13C3 [QUAL],11-deoxycorticosterone 13C3 [QUAL],QC_Low1_P1.mzML,2026-02-12T20:23:34Z,1,QC,334.200,112.100,36.0,+,4.608,95353.6,13524.8,0.107,4.420,4.889
11-deoxycorticosterone 13C3 [QUAL],11-deoxycorticosterone 13C3 [QUAL],QC_High1_P1.mzML,2026-02-12T20:36:55Z,1,QC,334.200,112.100,36.0,+,4.608,105386.7,15250.3,0.105,4.432,4.830
11-deoxycorticosterone 13C3 [QUAL],11-deoxycorticosterone 13C3 [QUAL],Blank3_P1.mzML,2026-02-12T20:50:16Z,1,BLK,334.200,112.100,36.0,+,4.655,435.8,85.8,0.516,4.408,4.929
11-deoxycorticosterone 13C3 [QUAL],11-deoxycorticosterone 13C3 [QUAL],SKML2025_6B_P1.mzML,2026-02-12T21:15:47Z,1,SPL,334.200,112.100,36.0,+,4.608,82507.3,12113.7,0.102,4.408,4.901
11-deoxycorticosterone 13C3 [QUAL],11-deoxycorticosterone 13C3 [QUAL],SKML2026_1A_P1.mzML,2026-02-12T21:29:07Z,1,SPL,334.200,112.100,36.0,+,4.608,73223.3,11463.5,0.094,4.373,4.901
11-deoxycorticosterone 13C3 [QUAL],11-deoxycorticosterone 13C3 [QUAL],SKML2026_1Bb_P1.mzML,2026-02-12T21:55:52Z,1,SPL,334.200,112.100,36.0,+,4.619,78299.1,11868.7,0.097,4.361,4.901
11-deoxycorticosterone 13C3 [QUAL],11-deoxycorticosterone 13C3 [QUAL],SKML2026_2A_P1.mzML,2026-02-12T22:09:13Z,1,SPL,334.200,112.100,36.0,+,4.608,69829.0,10846.6,0.095,4.373,4.901
11-deoxycorticosterone 13C3 [QUAL],11-deoxycorticosterone 13C3 [QUAL],SKML2026_2Ab_P1.mzML,2026-02-12T22:22:34Z,1,SPL,334.200,112.100,36.0,+,4.608,68071.8,10196.3,0.101,4.361,4.901
11-deoxycorticosterone 13C3 [QUAL],11-deoxycorticosterone 13C3 [QUAL],SKML2026_2B_P1.mzML,2026-02-12T22:35:55Z,1,SPL,334.200,112.100,36.0,+,4.596,71324.2,11300.9,0.096,4.361,4.901
11-deoxycorticosterone 13C3 [QUAL],11-deoxycorticosterone 13C3 [QUAL],SKML2026_2Bb_P1.mzML,2026-02-12T22:49:15Z,1,SPL,334.200,112.100,36.0,+,4.596,64305.3,9810.8,0.098,4.361,4.901
11-deoxycorticosterone [QUAL],11-deoxycorticosterone [QUAL],Blank1_P1.mzML,2026-02-12T18:10:25Z,1,BLK,331.300,109.100,36.0,+,4.491,534.6,191.4,0.328,4.424,4.754
11-deoxycorticosterone [QUAL],11-deoxycorticosterone [QUAL],PBlank1_P1.mzML,2026-02-12T18:22:35Z,1,PBLK,331.300,109.100,36.0,+,4.608,898.7,204.5,0.328,4.429,4.759
11-deoxycorticosterone [QUAL],11-deoxycorticosterone [QUAL],Cal 0_P1.mzML,2026-02-12T18:37:45Z,1,CAL,331.300,109.100,36.0,+,4.643,598.1,238.3,0.270,4.479,4.749
11-deoxycorticosterone [QUAL],11-deoxycorticosterone [QUAL],Cal A_P1.mzML,2026-02-12T18:51:16Z,1,CAL,331.300,109.100,36.0,+,4.608,15664.8,2296.8,0.124,4.374,4.749
11-deoxycorticosterone [QUAL],11-deoxycorticosterone [QUAL],Cal B_P1.mzML,2026-02-12T19:04:37Z,1,CAL,331.300,109.100,36.0,+,4.596,43542.6,6475.4,0.109,4.432,4.749
11-deoxycorticosterone [QUAL],11-deoxycorticosterone [QUAL],Cal C_P1.mzML,2026-02-12T19:17:58Z,1,CAL,331.300,109.100,36.0,+,4.608,114686.3,16753.6,0.108,4.432,4.749
11-deoxycorticosterone [QUAL],11-deoxycorticosterone [QUAL],Cal D_P1.mzML,2026-02-12T19:31:19Z,1,CAL,331.300,109.100,36.0,+,4.608,289169.9,41778.5,0.112,4.350,4.749
11-deoxycorticosterone [QUAL],11-deoxycorticosterone [QUAL],Cal E_P1.mzML,2026-02-12T19:44:43Z,1,CAL,331.300,109.100,36.0,+,4.608,812746.9,116952.0,0.105,4.362,4.749
11-deoxycorticosterone [QUAL],11-deoxycorticosterone [QUAL],Cal F_P1.mzML,2026-02-12T19:58:04Z,1,CAL,331.300,109.100,36.0,+,4.608,2244125.2,333248.2,0.107,4.350,4.749
11-deoxycorticosterone [QUAL],11-deoxycorticosterone [QUAL],Blank2_P1.mzML,2026-02-12T20:11:24Z,1,BLK,331.300,109.100,36.0,+,4.526,701.1,220.3,0.328,4.389,4.719
11-deoxycorticosterone [QUAL],11-deoxycorticosterone [QUAL],QC_Low1_P1.mzML,2026-02-12T20:23:34Z,1,QC,331.300,109.100,36.0,+,4.608,81095.6,12435.1,0.100,4.409,4.749
11-deoxycorticosterone [QUAL],11-deoxycorticosterone [QUAL],QC_High1_P1.mzML,2026-02-12T20:36:55Z,1,QC,331.300,109.100,36.0,+,4.608,1502828.5,209207.7,0.112,4.350,4.749
11-deoxycorticosterone [QUAL],11-deoxycorticosterone [QUAL],Blank3_P1.mzML,2026-02-12T20:50:16Z,1,BLK,331.300,109.100,36.0,+,4.714,645.8,209.6,0.328,4.419,4.749
11-deoxycorticosterone [QUAL],11-deoxycorticosterone [QUAL],SKML2025_6B_P1.mzML,2026-02-12T21:15:47Z,1,SPL,331.300,109.100,36.0,+,4.608,2316339.8,370588.5,0.095,4.374,4.749
11-deoxycorticosterone [QUAL],11-deoxycorticosterone [QUAL],SKML2026_1A_P1.mzML,2026-02-12T21:29:07Z,1,SPL,331.300,109.100,36.0,+,4.608,6274.6,1207.0,0.117,4.479,4.749
11-deoxycorticosterone [QUAL],11-deoxycorticosterone [QUAL],SKML2026_1Bb_P1.mzML,2026-02-12T21:55:52Z,1,SPL,331.300,109.100,36.0,+,4.608,8135.2,1597.0,0.107,4.456,4.749
11-deoxycorticosterone [QUAL],11-deoxycorticosterone [QUAL],SKML2026_2A_P1.mzML,2026-02-12T22:09:13Z,1,SPL,331.300,109.100,36.0,+,4.608,2209411.5,357128.1,0.095,4.397,4.749
11-deoxycorticosterone [QUAL],11-deoxycorticosterone [QUAL],SKML2026_2Ab_P1.mzML,2026-02-12T22:22:34Z,1,SPL,331.300,109.100,36.0,+,4.608,2635285.5,436347.1,0.094,4.385,4.749
11-deoxycorticosterone [QUAL],11-deoxycorticosterone [QUAL],SKML2026_2B_P1.mzML,2026-02-12T22:35:55Z,1,SPL,331.300,109.100,36.0,+,4.596,11126.4,1873.6,0.102,4.467,4.749
11-deoxycorticosterone [QUAL],11-deoxycorticosterone [QUAL],SKML2026_2Bb_P1.mzML,2026-02-12T22:49:15Z,1,SPL,331.300,109.100,36.0,+,4.608,11081.2,1829.2,0.109,4.432,4.749
11-deoxycortisol,11-deoxycortisol,Blank1_P1.mzML,2026-02-12T18:10:25Z,1,BLK,347.300,97.100,32.0,+,3.716,333.4,148.6,0.305,3.721,4.024
11-deoxycortisol,11-deoxycortisol,PBlank1_P1.mzML,2026-02-12T18:22:35Z,1,PBLK,347.300,97.100,32.0,+,3.868,488.0,149.8,0.305,3.721,4.024
11-deoxycortisol,11-deoxycortisol,Cal 0_P1.mzML,2026-02-12T18:37:45Z,1,CAL,347.300,97.100,32.0,+,3.763,962.2,207.8,0.246,3.681,3.927
11-deoxycortisol,11-deoxycortisol,Cal A_P1.mzML,2026-02-12T18:51:16Z,1,CAL,347.300,97.100,32.0,+,3.821,23832.8,3675.7,0.109,3.739,4.021
11-deoxycortisol,11-deoxycortisol,Cal B_P1.mzML,2026-02-12T19:04:37Z,1,CAL,347.300,97.100,32.0,+,3.810,57831.9,8715.1,0.105,3.739,4.032
11-deoxycortisol,11-deoxycortisol,Cal C_P1.mzML,2026-02-12T19:17:58Z,1,CAL,347.300,97.100,32.0,+,3.810,141804.9,20751.6,0.116,3.751,4.068
11-deoxycortisol,11-deoxycortisol,Cal D_P1.mzML,2026-02-12T19:31:19Z,1,CAL,347.300,97.100,32.0,+,3.821,392144.6,57449.8,0.116,3.751,4.079
11-deoxycortisol,11-deoxycortisol,Cal E_P1.mzML,2026-02-12T19:44:43Z,1,CAL,347.300,97.100,32.0,+,3.821,1193240.8,168231.0,0.121,3.739,4.079
11-deoxycortisol,11-deoxycortisol,Cal F_P1.mzML,2026-02-12T19:58:04Z,1,CAL,347.300,97.100,32.0,+,3.821,2771931.5,424358.6,0.098,3.751,4.079
11-deoxycortisol,11-deoxycortisol,Blank2_P1.mzML,2026-02-12T20:11:24Z,1,BLK,347.300,97.100,32.0,+,3.798,671.4,145.1,0.293,3.781,4.084
11-deoxycortisol,11-deoxycortisol,QC_Low1_P1.mzML,2026-02-12T20:23:34Z,1,QC,347.300,97.100,32.0,+,3.821,105129.8,15626.0,0.100,3.739,4.044
11-deoxycortisol,11-deoxycortisol,QC_High1_P1.mzML,2026-02-12T20:36:55Z,1,QC,347.300,97.100,32.0,+,3.833,1942178.4,281887.6,0.110,3.751,4.068
11-deoxycortisol,11-deoxycortisol,Blank3_P1.mzML,2026-02-12T20:50:16Z,1,BLK,347.300,97.100,32.0,+,4.009,679.9,135.2,0.293,3.781,4.084
11-deoxycortisol,11-deoxycortisol,SKML2025_6B_P1.mzML,2026-02-12T21:15:47Z,1,SPL,347.300,97.100,32.0,+,3.810,2056132.8,315734.4,0.099,3.716,4.091
11-deoxycortisol,11-deoxycortisol,SKML2026_1A_P1.mzML,2026-02-12T21:29:07Z,1,SPL,347.300,97.100,32.0,+,3.821,37140.6,6083.2,0.108,3.763,4.044
11-deoxycortisol,11-deoxycortisol,SKML2026_1Bb_P1.mzML,2026-02-12T21:55:52Z,1,SPL,347.300,97.100,32.0,+,3.821,39017.4,6180.6,0.110,3.763,3.997
11-deoxycortisol,11-deoxycortisol,SKML2026_2A_P1.mzML,2026-02-12T22:09:13Z,1,SPL,347.300,97.100,32.0,+,3.821,16575917.0,2543530.0,0.099,3.728,4.103
11-deoxycortisol,11-deoxycortisol,SKML2026_2Ab_P1.mzML,2026-02-12T22:22:34Z,1,SPL,347.300,97.100,32.0,+,3.810,18116748.0,2840688.0,0.097,3.728,4.103
11-deoxycortisol,11-deoxycortisol,SKML2026_2B_P1.mzML,2026-02-12T22:35:55Z,1,SPL,347.300,97.100,32.0,+,3.821,45557.5,7809.1,0.096,3.775,4.032
11-deoxycortisol,11-deoxycortisol,SKML2026_2Bb_P1.mzML,2026-02-12T22:49:15Z,1,SPL,347.300,97.100,32.0,+,3.810,49446.0,7485.7,0.114,3.751,4.021
11-deoxycortisol D5,11-deoxycortisol D5,Blank1_P1.mzML,2026-02-12T18:10:25Z,1,BLK,352.200,100.100,32.0,+,3.832,508.7,83.9,0.492,3.563,4.053
11-deoxycortisol D5,11-deoxycortisol D5,PBlank1_P1.mzML,2026-02-12T18:22:35Z,1,PBLK,352.200,100.100,32.0,+,3.785,86722.5,13644.8,0.094,3.553,4.043
11-deoxycortisol D5,11-deoxycortisol D5,Cal 0_P1.mzML,2026-02-12T18:37:45Z,1,CAL,352.200,100.100,32.0,+,3.785,73944.0,11428.8,0.095,3.551,4.043
11-deoxycortisol D5,11-deoxycortisol D5,Cal A_P1.mzML,2026-02-12T18:51:16Z,1,CAL,352.200,100.100,32.0,+,3.797,67614.1,10348.7,0.102,3.586,4.055
11-deoxycortisol D5,11-deoxycortisol D5,Cal B_P1.mzML,2026-02-12T19:04:37Z,1,CAL,352.200,100.100,32.0,+,3.785,63703.4,9595.9,0.101,3.551,4.043
11-deoxycortisol D5,11-deoxycortisol D5,Cal C_P1.mzML,2026-02-12T19:17:58Z,1,CAL,352.200,100.100,32.0,+,3.785,70332.2,10850.0,0.098,3.563,4.043
11-deoxycortisol D5,11-deoxycortisol D5,Cal D_P1.mzML,2026-02-12T19:31:19Z,1,CAL,352.200,100.100,32.0,+,3.785,70511.8,10718.7,0.102,3.609,4.043
11-deoxycortisol D5,11-deoxycortisol D5,Cal E_P1.mzML,2026-02-12T19:44:43Z,1,CAL,352.200,100.100,32.0,+,3.797,75970.5,11760.2,0.099,3.574,4.055
11-deoxycortisol D5,11-deoxycortisol D5,Cal F_P1.mzML,2026-02-12T19:58:04Z,1,CAL,352.200,100.100,32.0,+,3.797,60963.1,9709.0,0.095,3.598,4.055
11-deoxycortisol D5,11-deoxycortisol D5,Blank2_P1.mzML,2026-02-12T20:11:24Z,1,BLK,352.200,100.100,32.0,+,3.762,250.3,68.3,0.492,3.533,4.023
11-deoxycortisol D5,11-deoxycortisol D5,QC_Low1_P1.mzML,2026-02-12T20:23:34Z,1,QC,352.200,100.100,32.0,+,3.797,67431.1,10461.8,0.095,3.574,4.043
11-deoxycortisol D5,11-deoxycortisol D5,QC_High1_P1.mzML,2026-02-12T20:36:55Z,1,QC,352.200,100.100,32.0,+,3.785,71547.3,11113.2,0.096,3.551,4.043
11-deoxycortisol D5,11-deoxycortisol D5,Blank3_P1.mzML,2026-02-12T20:50:16Z,1,BLK,352.200,100.100,32.0,+,4.032,210.9,64.1,0.492,3.543,4.033
11-deoxycortisol D5,11-deoxycortisol D5,SKML2025_6B_P1.mzML,2026-02-12T21:15:47Z,1,SPL,352.200,100.100,32.0,+,3.785,52565.5,8290.4,0.095,3.551,4.043
11-deoxycortisol D5,11-deoxycortisol D5,SKML2026_1A_P1.mzML,2026-02-12T21:29:07Z,1,SPL,352.200,100.100,32.0,+,3.797,56972.5,9439.8,0.089,3.563,4.055
11-deoxycortisol D5,11-deoxycortisol D5,SKML2026_1Bb_P1.mzML,2026-02-12T21:55:52Z,1,SPL,352.200,100.100,32.0,+,3.797,54200.1,8783.8,0.092,3.563,4.055
11-deoxycortisol D5,11-deoxycortisol D5,SKML2026_2A_P1.mzML,2026-02-12T22:09:13Z,1,SPL,352.200,100.100,32.0,+,3.785,49087.6,7490.4,0.095,3.586,4.043
11-deoxycortisol D5,11-deoxycortisol D5,SKML2026_2Ab_P1.mzML,2026-02-12T22:22:34Z,1,SPL,352.200,100.100,32.0,+,3.785,55582.5,9093.3,0.093,3.551,4.043
11-deoxycortisol D5,11-deoxycortisol D5,SKML2026_2B_P1.mzML,2026-02-12T22:35:55Z,1,SPL,352.200,100.100,32.0,+,3.797,50335.1,8184.3,0.091,3.563,4.055
11-deoxycortisol D5,11-deoxycortisol D5,SKML2026_2Bb_P1.mzML,2026-02-12T22:49:15Z,1,SPL,352.200,100.100,32.0,+,3.785,54716.1,8961.1,0.090,3.586,4.043
11-deoxycortisol D5 [QUAL],11-deoxycortisol D5 [QUAL],Blank1_P1.mzML,2026-02-12T18:10:25Z,1,BLK,352.200,113.100,32.0,+,3.961,456.2,87.0,0.446,3.566,4.012
11-deoxycortisol D5 [QUAL],11-deoxycortisol D5 [QUAL],PBlank1_P1.mzML,2026-02-12T18:22:35Z,1,PBLK,352.200,113.100,32.0,+,3.785,69761.7,11081.3,0.099,3.586,4.032
11-deoxycortisol D5 [QUAL],11-deoxycortisol D5 [QUAL],Cal 0_P1.mzML,2026-02-12T18:37:45Z,1,CAL,352.200,113.100,32.0,+,3.797,63208.1,10065.5,0.095,3.563,4.008
11-deoxycortisol D5 [QUAL],11-deoxycortisol D5 [QUAL],Cal A_P1.mzML,2026-02-12T18:51:16Z,1,CAL,352.200,113.100,32.0,+,3.797,57272.5,8878.1,0.101,3.586,4.043
11-deoxycortisol D5 [QUAL],11-deoxycortisol D5 [QUAL],Cal B_P1.mzML,2026-02-12T19:04:37Z,1,CAL,352.200,113.100,32.0,+,3.785,53062.1,8518.6,0.093,3.574,3.985
11-deoxycortisol D5 [QUAL],11-deoxycortisol D5 [QUAL],Cal C_P1.mzML,2026-02-12T19:17:58Z,1,CAL,352.200,113.100,32.0,+,3.785,58155.1,9349.6,0.093,3.586,4.032
11-deoxycortisol D5 [QUAL],11-deoxycortisol D5 [QUAL],Cal D_P1.mzML,2026-02-12T19:31:19Z,1,CAL,352.200,113.100,32.0,+,3.797,55101.2,8714.7,0.100,3.586,3.996
11-deoxycortisol D5 [QUAL],11-deoxycortisol D5 [QUAL],Cal E_P1.mzML,2026-02-12T19:44:43Z,1,CAL,352.200,113.100,32.0,+,3.797,49840.0,7417.8,0.103,3.586,4.008
11-deoxycortisol D5 [QUAL],11-deoxycortisol D5 [QUAL],Cal F_P1.mzML,2026-02-12T19:58:04Z,1,CAL,352.200,113.100,32.0,+,3.797,53843.6,8767.8,0.096,3.574,4.008
11-deoxycortisol D5 [QUAL],11-deoxycortisol D5 [QUAL],Blank2_P1.mzML,2026-02-12T20:11:24Z,1,BLK,352.200,113.100,32.0,+,3.914,390.0,76.4,0.446,3.626,4.072
11-deoxycortisol D5 [QUAL],11-deoxycortisol D5 [QUAL],QC_Low1_P1.mzML,2026-02-12T20:23:34Z,1,QC,352.200,113.100,32.0,+,3.797,53609.5,8368.8,0.099,3.609,4.043
11-deoxycortisol D5 [QUAL],11-deoxycortisol D5 [QUAL],QC_High1_P1.mzML,2026-02-12T20:36:55Z,1,QC,352.200,113.100,32.0,+,3.797,61929.5,9848.8,0.099,3.574,4.043
